school_name,district_name,year,grad_rate,cohort_size,sat_total,sat_math,sat_reading,sat_writing,school_grade,grade_score,mobility_rate,mobility_count,discipline_percent,hope_eligible_count,hope_eligible_percent
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,51.2054,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,51.2144,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,50.9044,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,50.7072,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,50.798,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,50.9108,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,51.078,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,50.785,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,50.3456,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,50.2016,125.0,36.87
LITHIA SPRINGS COMPREHENSIVE HIGH SCHOOL,Douglas County,2023-24,80.0,332.0,933.4,451.1,244.2,238.1,,,7.7,1458.0,50.2368,125.0,36.87
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,51.3978,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,51.3736,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,50.9774,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,50.31,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,50.69200000000001,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,50.921600000000005,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,51.308,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,50.875,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,50.64,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,51.057,258.0,55.72
ALEXANDER HIGH SCHOOL,Douglas County,2023-24,92.46,454.0,1026.9,487.8,272.5,266.5,,,4.2,1828.0,50.659600000000005,258.0,55.72
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,50.0704,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,50.0144,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,50.3486,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,50.32040000000001,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,50.425,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,50.116,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,50.0146,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,49.949200000000005,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,50.2086,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,49.916,136.0,31.26
NEW MANCHESTER HIGH SCHOOL,Douglas County,2023-24,83.33,430.0,924.6,437.4,246.2,241.0,,,10.4,1891.0,49.7256,136.0,31.26
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,59.6,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
YOUTH VILLAGES AT INNER HARBOUR,Douglas County,2023-24,,,,,,,,,143.20000000000002,44.0,0.0,,
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,49.784,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,49.7816,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,49.8262,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,49.9416,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,49.908,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,49.9168,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,49.975,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,50.45720000000001,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,50.1625,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,50.0238,215.0,45.94
DOUGLAS COUNTY HIGH SCHOOL,Douglas County,2023-24,85.77,446.0,999.8,483.9,263.2,252.7,,,7.2,1950.0,50.203,215.0,45.94
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,50.513,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,49.1792,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,49.8074,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,49.7894,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,49.961000000000006,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,50.49680000000001,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,50.4284,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,51.043000000000006,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,50.864,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,50.47,53.0,45.3
EARLY COUNTY HIGH SCHOOL,Early County,2023-24,85.61,119.0,909.3,426.0,245.4,237.9,,,3.8,505.0,50.354200000000006,53.0,45.3
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,51.308,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,51.3728,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,51.11300000000001,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,50.5244,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,51.1954,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,50.1692,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,49.0424,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,50.164,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,48.56960000000001,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,49.8928,21.0,34.43
ECHOLS COUNTY HIGH SCHOOL,Echols County,2023-24,96.49,55.0,922.4,440.6,240.9,240.9,,,3.3000000000000003,244.0,51.56060000000001,21.0,34.43
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,51.552200000000006,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.56099999999999,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.4088,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.2816,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.217,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.19680000000001,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.342,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.573,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.2926,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.0602,188.0,44.44
SOUTH EFFINGHAM HIGH SCHOOL,Effingham County,2023-24,91.36,423.0,1079.3,526.3,282.6,270.3,,,3.0,1905.0,50.729,188.0,44.44
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,50.0,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,50.1488,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,49.8596,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,50.108,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,50.284000000000006,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,50.56100000000001,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,51.1596,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,51.06720000000001,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,50.6916,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,51.0098,185.0,40.75
EFFINGHAM COUNTY HIGH SCHOOL,Effingham County,2023-24,90.04,452.0,1045.3,512.4,270.9,262.0,,,4.0,2197.0,50.484,185.0,40.75
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,50.0804,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,49.0256,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,49.945600000000006,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,49.394,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,49.5896,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,50.0692,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,50.5076,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,49.856,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,49.8864,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,49.856,95.0,51.91
ELBERT COUNTY HIGH SCHOOL,Elbert County,2023-24,85.38,181.0,969.2,459.8,257.8,251.6,,,4.3,915.0,50.0136,95.0,51.91
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.099,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.71520000000001,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.4576,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.5236,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.7436,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.3648,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.620000000000005,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.235200000000006,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,49.694,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.0,76.0,46.06
SWAINSBORO HIGH SCHOOL,Emanuel County,2023-24,81.0,162.0,951.8,459.2,246.5,246.1,,,3.6,796.0,50.1554,76.0,46.06
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,50.979200000000006,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,50.729,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,49.8912,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,49.4316,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,49.7712,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,49.487,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,49.4708,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,49.6752,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,50.486,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,50.6498,31.0,46.27
EMANUEL COUNTY INSTITUTE,Emanuel County,2023-24,97.1,67.0,1004.5,492.8,264.4,247.2,,,3.0,571.0,50.4332,31.0,46.27
SECOND CHANCE,Evans County,2023-24,47.62,10.0,,,,,,,160.0,55.0,68.6392,,
SECOND CHANCE,Evans County,2023-24,47.62,10.0,,,,,,,160.0,55.0,59.8384,,
SECOND CHANCE,Evans County,2023-24,47.62,10.0,,,,,,,160.0,55.0,65.047,,
SECOND CHANCE,Evans County,2023-24,47.62,10.0,,,,,,,160.0,55.0,75.0,,
SECOND CHANCE,Evans County,2023-24,47.62,10.0,,,,,,,160.0,55.0,51.0875,,
SECOND CHANCE,Evans County,2023-24,47.62,10.0,,,,,,,160.0,55.0,54.256,,
SECOND CHANCE,Evans County,2023-24,47.62,10.0,,,,,,,160.0,55.0,50.7014,,
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,51.1644,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,50.4644,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,51.6724,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,52.34360000000001,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,49.904,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,49.48479999999999,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,50.074,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,51.1664,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,50.7518,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,50.512,40.0,40.0
CLAXTON HIGH SCHOOL,Evans County,2023-24,85.47,100.0,1043.5,488.5,,,,,6.6000000000000005,470.0,49.805,40.0,40.0
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,51.235200000000006,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,51.0475,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,50.232200000000006,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,49.5424,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,49.42760000000001,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,50.117,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,50.2814,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,50.4676,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,50.735,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,50.90480000000001,107.0,51.2
FANNIN COUNTY HIGH SCHOOL,Fannin County,2023-24,91.19,207.0,1006.5,485.7,257.0,263.8,,,4.3,821.0,50.5928,107.0,51.2
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,50.579600000000006,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,50.26520000000001,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,50.863600000000005,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,50.76480000000001,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,50.6574,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,50.3104,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,50.468,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,50.9164,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,50.9114,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,51.002,202.0,62.15
WHITEWATER HIGH SCHOOL,Fayette County,2023-24,95.48,317.0,1092.4,526.4,284.7,281.2,,,2.1,1303.0,51.2096,202.0,62.15
MCINTOSH HIGH SCHOOL,Fayette County,2023-24,96.24,410.0,1172.9,578.6,297.1,297.3,,,2.0,1761.0,50.8018,303.0,73.01
MCINTOSH HIGH SCHOOL,Fayette County,2023-24,96.24,410.0,1172.9,578.6,297.1,297.3,,,2.0,1761.0,50.348,303.0,73.01
MCINTOSH HIGH SCHOOL,Fayette County,2023-24,96.24,410.0,1172.9,578.6,297.1,297.3,,,2.0,1761.0,50.609,303.0,73.01
MCINTOSH HIGH SCHOOL,Fayette County,2023-24,96.24,410.0,1172.9,578.6,297.1,297.3,,,2.0,1761.0,50.5616,303.0,73.01
MCINTOSH HIGH SCHOOL,Fayette County,2023-24,96.24,410.0,1172.9,578.6,297.1,297.3,,,2.0,1761.0,49.564800000000005,303.0,73.01
